ActorName,Name,Type,Flag To Unlock,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
Well_0018,Bottomless Pond Well,Well,IsVisitLocation.Well_0018 && IsVisitLocationArea_CaveEntrance.18292467756691799253,686,-766,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0019,South Nabi Lake Well,Well,IsVisitLocation.Well_0019 && IsVisitLocationArea_CaveEntrance.15263783675053925142,783,-1497,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0020,Deya Village Ruins North Well,Well,IsVisitLocation.Well_0020 && IsVisitLocationArea_CaveEntrance.14294001447745603636,317,-1857,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0021,Deya Village Ruins Well,Well,IsVisitLocation.Well_0021 && IsVisitLocationArea_CaveEntrance.483243831094194862,322,-1927,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0022,Deya Village Ruins East Well,Well,IsVisitLocation.Well_0022 && IsVisitLocationArea_CaveEntrance.16136047310243677537,423,-2043,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0023,Deya Village Ruins South Well,Well,IsVisitLocation.Well_0023 && IsVisitLocationArea_CaveEntrance.14203679129553496960,340,-2099,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0024,Hills of Baumer Well,Well,IsVisitLocation.Well_0024 && IsVisitLocationArea_CaveEntrance.15539656917565867470,316,-2128,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0025,Popla Foothills North Well,Well,IsVisitLocation.Well_0025 && IsVisitLocationArea_CaveEntrance.3409760176723313861,594,-2100,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0026,Popla Foothills South Well,Well,IsVisitLocation.Well_0026 && IsVisitLocationArea_CaveEntrance.7162466888885758692,606,-2261,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0027,Moor Garrison Ruins Well,Well,IsVisitLocation.Well_0027 && IsVisitLocationArea_CaveEntrance.4504342832330418540,1544,170,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0028,Zauz Island Well,Well,IsVisitLocation.Well_0028 && IsVisitLocationArea_CaveEntrance.3624902666293548976,1436,-136,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0029,Goponga Village Ruins Well,Well,IsVisitLocation.Well_0029 && IsVisitLocationArea_CaveEntrance.8973258028144868802,1529,-327,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0030,Lanayru Wetlands Well,Well,IsVisitLocation.Well_0030 && IsVisitLocationArea_CaveEntrance.1154334463393842455,1220,-397,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0031,Rikoka Hills Well,Well,IsVisitLocation.Well_0031 && IsVisitLocationArea_CaveEntrance.11738989003295390645,1716,-651,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0032,Tabahl Woods Well,Well,IsVisitLocation.Well_0032 && IsVisitLocationArea_CaveEntrance.2155917192954298383,2746,176,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0033,Shadow Hamlet Ruins Well,Well,IsVisitLocation.Well_0033 && IsVisitLocationArea_CaveEntrance.5334751970332889797,3057,2311,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0034,Kara Kara Bazaar Well,Well,IsVisitLocation.Well_0034 && IsVisitLocationArea_CaveEntrance.8216510434135260539,-3235,-2606,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0041,Lurelin Village Well,Well,IsVisitLocation.Well_0041 && IsVisitLocationArea_CaveEntrance.5631944481270506220,2941,-3378,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0042,Lakeside Stable Well,Well,IsVisitLocation.Well_0042 && IsVisitLocationArea_CaveEntrance.1774279682527688702,1535,-3554,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0043,Highland Stable Well,Well,IsVisitLocation.Well_0043 && IsVisitLocationArea_CaveEntrance.6433184824016975873,538,-3427,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0044,Snowfield Stable Well,Well,IsVisitLocation.Well_0044 && IsVisitLocationArea_CaveEntrance.5021182011261805087,-1680,2586,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0045,Gerudo Canyon Well,Well,IsVisitLocation.Well_0045 && IsVisitLocationArea_CaveEntrance.16477279299337157907,-2820,-2233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0046,Riverside Stable Well,Well,IsVisitLocation.Well_0046 && IsVisitLocationArea_CaveEntrance.9000359301995578366,365,-1126,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0047,Wetland Stable Well,Well,IsVisitLocation.Well_0047 && IsVisitLocationArea_CaveEntrance.16802610989801911938,885,-195,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0047B,Wetland Stable South Well,Well,IsVisitLocation.Well_0047B && IsVisitLocationArea_CaveEntrance.13473655612253629489,858,-263,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0048,Dueling Peaks Stable Well,Well,IsVisitLocation.Well_0048 && IsVisitLocationArea_CaveEntrance.11679239074233164527,1795,-1950,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049,Hateno Village North Well,Well,IsVisitLocation.Well_0049 && IsVisitLocationArea_CaveEntrance.12969905487474250827,3422,-2030,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049B,Hateno Village West Well,Well,IsVisitLocation.Well_0049B && IsVisitLocationArea_CaveEntrance.13777722591245673954,3357,-2050,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049C,Hateno Village East Well,Well,IsVisitLocation.Well_0049C && IsVisitLocationArea_CaveEntrance.17171302321035659098,3514,-2152,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049D,Hateno Village South Well,Well,IsVisitLocation.Well_0049D && IsVisitLocationArea_CaveEntrance.9327423028890108170,3385,-2212,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049E,Zelda's Secret Well,Well,IsVisitLocation.Well_0049E && IsVisitLocationArea_CaveEntrance.5906427813420395857,3301,-2301,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0050,New Serenne Stable Well,Well,IsVisitLocation.Well_0050 && IsVisitLocationArea_CaveEntrance.10040443261155710972,-1357,700,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0051,Kakariko Village Well,Well,IsVisitLocation.Well_0051 && IsVisitLocationArea_CaveEntrance.9559166076253669217,1875,-1044,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0052,Woodland Stable Well,Well,IsVisitLocation.Well_0052 && IsVisitLocationArea_CaveEntrance.1662241179931426393,1093,1154,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0053,Lookout Landing Well,Well,IsVisitLocation.Well_0053 && IsVisitLocationArea_CaveEntrance.18270657436817135448,-212,135,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0054,Foothill Stable Well,Well,IsVisitLocation.Well_0054 && IsVisitLocationArea_CaveEntrance.5515697063015506333,2618,1169,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0055,Construction Site Well,Well,IsVisitLocation.Well_0055 && IsVisitLocationArea_CaveEntrance.3244074412902120610,3720,1588,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0056,South Akkala Stable Well,Well,IsVisitLocation.Well_0056 && IsVisitLocationArea_CaveEntrance.10430103283884318777,3195,1716,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0057,East Akkala Stable Well,Well,IsVisitLocation.Well_0057 && IsVisitLocationArea_CaveEntrance.7517110108375739855,4233,2780,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0058,Haran Lakefront Well,Well,IsVisitLocation.Well_0058 && IsVisitLocationArea_CaveEntrance.15893213395873888747,395,-3387,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0059,Tabantha Bridge Stable Well,Well,IsVisitLocation.Well_0059 && IsVisitLocationArea_CaveEntrance.9748532938243040102,-2959,532,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Eldin_Sky,Eldin Sky,Location,IsOpenCannon.Tower04,1979,2089,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Eldin,Eldin,Location,IsOpenCannon.Tower04,1935,2232,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Firone_Sky,Faron Sky,Location,IsOpenCannon.Tower13,969,-2825,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Firone,Faron,Location,IsOpenCannon.Tower13,969,-2825,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Gerudo_Sky,Gerudo Sky,Location,IsOpenCannon.Tower09,-3625,-2759,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Gerudo,Gerudo,Location,IsOpenCannon.Tower09,-3989,-3257,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Hateru_Sky,Necluda Sky,Location,IsOpenCannon.Tower11,2643,-1964,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Hateru,Necluda,Location,IsOpenCannon.Tower11,2501,-1685,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Hebura_Sky,Hebra Sky,Location,IsOpenCannon.Tower15,-3358,2442,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Hebura,Hebra,Location,IsOpenCannon.Tower15,-3358,2705,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_HyrulePrairie_Sky,Central Hyrule Sky,Location,IsOpenCannon.Tower01,-248,78,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_HyrulePrairie,Central Hyrule,Location,IsOpenCannon.Tower01,-256,-116,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Lanayru_Sky,Lanayru Sky,Location,IsOpenCannon.Tower07,3175,-500,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Lanayru,Lanayru,Location,IsOpenCannon.Tower07,3175,-615,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Tamul_Sky,Akkala Sky,Location,IsOpenCannon.Tower05,3950,2576,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapRegion_Tamul,Akkala,Location,IsOpenCannon.Tower05,3557,3039,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeginningIsland,Great Sky Island,Location,IsVisitLocation.BeginningIsland,394,-1260,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rito_SkyHighIsland,Guardian of the Rising Island Chain,Location,IsVisitLocation.Rito_SkyHighIsland,-3156,3215,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Eldin01,Eldin Sky Archipelago,Location,IsVisitLocation.SkyIslands_Eldin01,1777,2706,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Eldin02,South Eldin Sky Archipelago,Location,IsVisitLocation.SkyIslands_Eldin02,1925,799,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Firone01,Faron Sky Archipelago,Location,IsVisitLocation.SkyIslands_Firone01,-68,-2751,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Firone02,West Necluda Sky Archipelago,Location,IsVisitLocation.SkyIslands_Firone02,1295,-2347,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Gerudo01,East Gerudo Sky Archipelago,Location,IsVisitLocation.SkyIslands_Gerudo01,-1866,-2316,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Gerudo02,North Gerudo Sky Archipelago,Location,IsVisitLocation.SkyIslands_Gerudo02,-3573,-608,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hateru01,Necluda Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hateru01,2541,-2271,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hateru02,South Necluda Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hateru02,2559,-3751,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hebra02,East Hebra Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hebra02,-1729,3171,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hebra03,South Hebra Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hebra03,-3137,2019,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hebra04,West Hebra Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hebra04,-3846,2300,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hyrule01,Central Hyrule Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hyrule01,132,-92,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hyrule02,North Necluda Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hyrule02,1795,-864,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hyrule03,South Hyrule Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hyrule03,-901,-1380,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hyrule04,North Hyrule Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hyrule04,350,2354,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Hyrule05,West Hyrule Sky Archipelago,Location,IsVisitLocation.SkyIslands_Hyrule05,-2292,-539,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Lanayru02,South Lanayru Sky Archipelago,Location,IsVisitLocation.SkyIslands_Lanayru02,4368,-1255,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Lanayru03,Lanayru Sky Archipelago,Location,IsVisitLocation.SkyIslands_Lanayru03,3010,83,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Tabanta01,Tabantha Sky Archipelago,Location,IsVisitLocation.SkyIslands_Tabanta01,-2943,558,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Tabanta02,North Tabantha Sky Archipelago,Location,IsVisitLocation.SkyIslands_Tabanta02,-3601,1334,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Tamul01,Sokkala Sky Archipelago,Location,IsVisitLocation.SkyIslands_Tamul01,3739,1689,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIslands_Tamul02,North Akkala Sky Archipelago,Location,IsVisitLocation.SkyIslands_Tamul02,3704,2999,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauThunderSkyIsland,Thunderhead Isles,Location,IsVisitLocation.ZonauThunderSkyIsland,912,-3065,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AncientTimeShrine,Temple of Time,Location,IsVisitLocation.AncientTimeShrine,453,-800,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HopesPlateau,Great Plateau,Location,IsVisitLocation.HopesPlateau,-938,-1906,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimesShrine,Temple of Time Ruins,Location,IsVisitLocation.TimesShrine,-818,-2002,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LostForest,Lurker in the Lost Woods,Location,IsVisitLocation.LostForest,723,1919,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX_LowGravityIsland,Wellspring Island,Location,IsVisitLocation.EX_LowGravityIsland,3520,536,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GerudoDesertCrack,Desert Rift,Location,IsVisitLocation.GerudoDesertCrack,-3515,-2731,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0001,Courage Island,Location,IsVisitLocation.SkyIsland0001,-2266,728,1895,-2266,745,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0002,Bravery Island,Location,IsVisitLocation.SkyIsland0002,207,1937,1985,205,1915,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0003,Valor Island,Location,IsVisitLocation.SkyIsland0003,4579,-919,2619,4562,-907,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0004,Sky Mine,Location,IsVisitLocation.SkyIsland0004,4603,2129,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0009,Lightcast Island,Location,IsVisitLocation.SkyIsland0009,-3607,1032,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0010,Zonaite Forge Island,Location,IsVisitLocation.SkyIsland0010,2349,-1869,10895,2349,-1879,10895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0011,Starview Island,Location,IsVisitLocation.SkyIsland0011,-3489,-317,1907,-3488,-264,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0012,North Lomei Castle Top Floor,Location,IsVisitLocation.SkyIsland0012,-825,3370,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0013,South Lomei Castle Top Floor,Location,IsVisitLocation.SkyIsland0013,-1795,-3606,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SkyIsland0014,Lomei Sky Labyrinth,Location,IsVisitLocation.SkyIsland0014,4656,3789,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauTriedForceSkyIsland,Dragonhead Island,Location,IsVisitLocation.ZonauTriedForceSkyIsland,1460,-3381,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zora_FishIsland,Floating Scales Island,Location,IsVisitLocation.Zora_FishIsland,4077,536,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BraveFountain,Spring of Courage,Location,IsVisitLocation.BraveFountain,880,-2372,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonMarsh,Dragon Bone Mire,Location,IsVisitLocation.DragonMarsh,-4145,1699,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlamingoSpa,Goflam's Secret Hot Spring,Location,IsVisitLocation.FlamingoSpa,-3442,3546,-105,-3419,3539,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlowerSandbank,Floret Sandbar,Location,IsVisitLocation.FlowerSandbank,854,-837,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KingfisherSpa,Sherfin's Secret Hot Spring,Location,IsVisitLocation.KingfisherSpa,-4320,3495,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KumSpa,Sturnida Secret Hot Spring,Location,IsVisitLocation.KumSpa,-4089,2732,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PowerFountain,Spring of Power,Location,IsVisitLocation.PowerFountain,3756,2672,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WiseFountain,Spring of Wisdom,Location,IsVisitLocation.WiseFountain,3926,-1335,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdeyaVillage,Deya Village Ruins,Location,IsVisitLocation.AdeyaVillage,355,-1963,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AkkareBigBridge,Akkala Span,Location,IsVisitLocation.AkkareBigBridge,3009,1232,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AkkareGarrison,Akkala Parade Ground Ruins,Location,IsVisitLocation.AkkareGarrison,3308,1236,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AkkareZhai,Akkala Citadel Ruins,Location,IsVisitLocation.AkkareZhai,3324,1535,508,3324,1503,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AkkareZhaiBridge,Akkala Bridge Ruins,Location,IsVisitLocation.AkkareZhaiBridge,3162,1417,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BigBrotherBridge,Big Twin Bridge,Location,IsVisitLocation.BigBrotherBridge,1673,-2033,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastleTownMark,Hyrule Castle Town Ruins,Location,IsVisitLocation.CastleTownMark,-254,376,-147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CentralExchange,Exchange Ruins,Location,IsVisitLocation.CentralExchange,-750,-860,191,-752,-821,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChirakaVillage,Goponga Village Ruins,Location,IsVisitLocation.ChirakaVillage,1620,-282,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corosseo,Coliseum Ruins,Location,IsVisitLocation.Corosseo,-1151,-1263,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeathMountainWestWorkshop,Death Mountain West Site,Location,IsVisitLocation.DeathMountainWestWorkshop,2169,2730,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DodoraBridge,Luto's Crossing,Location,IsVisitLocation.DodoraBridge,3068,3,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EastGerudoRuins,East Gerudo Ruins,Location,IsVisitLocation.EastGerudoRuins,-2696,-2843,99,-2693,-2851,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EastPostTownRuin,East Post Ruins,Location,IsVisitLocation.EastPostTownRuin,18,-1561,-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execution,Castle Town Prison,Location,IsVisitLocation.Execution,-677,837,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EzzuBridge,Eagus Bridge,Location,IsVisitLocation.EzzuBridge,970,-943,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FloriaBridge,Floria Bridge,Location,IsVisitLocation.FloriaBridge,1731,-3455,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrontGatePosttown,Gatepost Town Ruins,Location,IsVisitLocation.FrontGatePosttown,-538,-1445,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GameBitalockGolf,Ultra Ball Haul Check-In,Location,IsVisitLocation.GameBitalockGolf,-3128,611,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GameShiledSurf,Selmie's Spot,Location,IsVisitLocation.GameShiledSurf,-2952,3143,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GarakishiVillage,Shadow Hamlet Ruins,Location,IsVisitLocation.GarakishiVillage,3045,2281,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GatakaraGarrison,Kolomo Garrison Ruins,Location,IsVisitLocation.GatakaraGarrison,-464,-1273,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoronBridge,Stolock Bridge,Location,IsVisitLocation.GoronBridge,1627,2478,454,1649,2438,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HachijoBridge,Owlan Bridge,Location,IsVisitLocation.HachijoBridge,325,-1273,-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoGate,Fort Hateno,Location,IsVisitLocation.HatenoGate,2324,-1837,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeburaLodge,Hebra Trailhead Lodge,Location,IsVisitLocation.HeburaLodge,-3572,2258,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyralBridge,Bridge of Hylia,Location,IsVisitLocation.HyralBridge,-37,-2518,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Hall_0,Sanctum,Location,IsVisitLocation.HyruleCastle_Hall_0,-254,1077,340,-254,1101,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Hall_1,Second Gatehouse,Location,IsVisitLocation.HyruleCastle_Hall_1,-167,859,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Hall_2,First Gatehouse,Location,IsVisitLocation.HyruleCastle_Hall_2,-356,829,110,-354,819,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_0,Observation Room,Location,IsVisitLocation.HyruleCastle_Room_0,-254,779,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_1,Dining Hall,Location,IsVisitLocation.HyruleCastle_Room_1,-112,852,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_10,East Passage,Location,IsVisitLocation.HyruleCastle_Room_10,-120,975,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_11,West Passage,Location,IsVisitLocation.HyruleCastle_Room_11,-449,858,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_2,Guards' Chamber,Location,IsVisitLocation.HyruleCastle_Room_2,-369,847,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_3,Library,Location,IsVisitLocation.HyruleCastle_Room_3,-158,1067,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_5,Lockup,Location,IsVisitLocation.HyruleCastle_Room_5,-444,1062,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_6,Princess Zelda's Room,Location,IsVisitLocation.HyruleCastle_Room_6,-328,995,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_7,Docks,Location,IsVisitLocation.HyruleCastle_Room_7,-252,1188,21,-270,1203,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_8,Princess Zelda's Study,Location,IsVisitLocation.HyruleCastle_Room_8,-384,992,315,-384,1004,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCastle_Room_9,King's Study,Location,IsVisitLocation.HyruleCastle_Room_9,-174,1120,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleCentralPlace,Central Square,Location,IsVisitLocation.HyruleCentralPlace,-254,417,26,-253,423,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleGarrison,Hyrule Garrison Ruins,Location,IsVisitLocation.HyruleGarrison,-597,-572,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyrulePlace,Military Training Camp,Location,IsVisitLocation.HyrulePlace,855,1427,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleTemple,Hyrule Cathedral,Location,IsVisitLocation.HyruleTemple,80,628,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
